is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLm,wc_LLM,count_conveniences,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1.0,,,,,1,,,,,,,0.0,,274593.0
1.0,65.0,,,,1,,,,,,,2.0,Lê Quang Định,274592.0
1.0,30.0,,,,3,,,1.0,,,,5.0,Phan Đăng Lưu,274589.0
1.0,43.0,2.0,2.0,2.0,0,1.0,,1.0,,,1.0,2.0,Trần Văn Khê,274586.0
1.0,49.0,4.0,4.0,3.0,1,1.0,,,1.0,,1.0,2.0,Hoàng Hoa Thám,274577.0
1.0,,7.0,,5.0,0,1.0,,,,1.0,1.0,3.0,Hàng Xanh,274573.0
1.0,95.0,3.0,4.0,,2,1.0,,1.0,,,,2.0,Nguyễn Văn Đậu,274570.0
1.0,130.0,26.0,26.0,,0,,,,1.0,,1.0,5.0,Võ Duy Ninh,274569.0
1.0,35.0,3.0,3.0,3.0,0,1.0,,,,,,2.0,Lê Thị Bạch Cát,274567.0
1.0,101.0,3.0,,2.0,0,1.0,1.0,1.0,,,,2.0,HXH ẤP CHIẾN LƯỢC,274565.0
1.0,,3.0,,3.0,5,1.0,,,,,,2.0,Ba Vân,274564.0
1.0,134.0,,,,2,,,1.0,,,,0.0,Bác Lân 1,274554.0
1.0,40.0,2.0,,2.0,0,1.0,,1.0,,,,2.0,Lê Văn Khương,274547.0
1.0,72.0,4.0,7.0,6.0,0,1.0,,1.0,1.0,1.0,1.0,3.0,Phan Chu Trinh,274543.0
1.0,70.0,,,,4,1.0,,,,,1.0,3.0,Phạm Văn Đồng,274535.0
1.0,70.0,,,,4,1.0,,,,,1.0,3.0,Phạm Văn Đồng,274534.0
1.0,120.0,,,,1,,,,,,,,Hiệp Thành,274532.0
1.0,25.0,2.0,4.0,2.0,1,1.0,,,,,,2.0,,274531.0
1.0,152.0,,,,3,,,,,,,0.0,Nguyễn Thị Thở,274530.0
1.0,70.0,2.0,3.0,2.0,1,1.0,,,,,,2.0,Điện Biên Phủ,274527.0
1.0,190.0,,,,1,,1.0,1.0,,,,,TRƯƠNG THỊ KIÊN,274522.0
1.0,60.0,4.0,4.0,4.0,5,1.0,0.0,1.0,,1.0,1.0,2.0,HƯƠNG LỘ 2,274516.0
1.0,60.0,4.0,4.0,4.0,5,1.0,0.0,1.0,0.0,1.0,1.0,2.0,HƯƠNG LỘ 2,274515.0
1.0,54.0,,,,5,1.0,,,,,,2.0,HƯƠNG LỘ 2,274513.0
1.0,72.0,4.0,4.0,5.0,3,1.0,,1.0,,,1.0,4.0,Đường Số 1 Nối Lý Chiêu Hoàng,274511.0
1.0,,2.0,,,4,,1.0,1.0,,,,,,274504.0
1.0,90.0,,,,3,,,1.0,,,,0.0,Phạm Hùng,274503.0
1.0,90.0,,,,3,,,1.0,,,,0.0,Phạm Hùng,274502.0
1.0,66.0,5.0,6.0,6.0,0,1.0,,1.0,1.0,1.0,1.0,4.0,Mã Lò,274501.0
1.0,110.0,5.0,,,2,1.0,,1.0,,,,,Nguyễn Ảnh Thủ,274500.0
1.0,70.0,,,,3,1.0,,1.0,,,,0.0,Lê Tấn Bê,274499.0
1.0,60.0,3.0,3.0,3.0,4,1.0,,1.0,,,,2.0,Bạch Đằng,274498.0
1.0,36.0,3.0,5.0,5.0,0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,Hồ Biểu Chánh,274496.0
1.0,41.0,3.0,3.0,2.0,3,1.0,,1.0,,,,2.0,Heip Bình,274491.0
1.0,56.0,3.0,3.0,3.0,0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,Phan Văn Trị,274490.0
1.0,233.7,5.0,5.0,,2,,,,,,1.0,3.0,Phạm Thị Tánh,274487.0
1.0,91.0,3.0,7.0,4.0,1,1.0,,,,,1.0,2.0,Đình Phong Phú,274483.0
1.0,28.0,2.0,3.0,3.0,0,1.0,,,,1.0,,2.0,Trần Quang Khải,274480.0
1.0,88.6,,,,0,,,,,1.0,1.0,2.0,P. Phú Hữu,274474.0
1.0,300.3,,,,0,1.0,,1.0,,,,,đường 990,274472.0
1.0,80.0,,,,0,,1.0,1.0,,,,0.0,Bưng Ông Thoàn,274471.0
1.0,62.0,,,,0,1.0,,,,,,0.0,Đường Lũy Bán Bích,274470.0
1.0,67.5,3.0,3.0,3.0,3,1.0,0.0,1.0,1.0,1.0,0.0,2.0,Trần Bình Trọng,274460.0
1.0,,,,,3,1.0,,1.0,,1.0,,5.0,Nguyễn Phúc Chu,274454.0
1.0,,,,,3,1.0,,1.0,,1.0,,5.0,Nguyễn Phúc Chu,274453.0
1.0,,2.0,,2.0,2,1.0,,,,1.0,,2.0,,274452.0
1.0,60.0,3.0,3.0,3.0,0,1.0,0.0,1.0,,,,2.0,Xô Viết Nghệ Tỉnh,274451.0
1.0,44.0,2.0,,2.0,5,,,1.0,,,,2.0,Trần Thị Nghĩ,274450.0
1.0,,,,,7,,,1.0,,,,,Thủ Đức,274448.0
1.0,45.0,2.0,,2.0,0,1.0,,,,,1.0,2.0,Lê Văn Khương,274447.0
1.0,90.0,,,,2,1.0,,1.0,,,,,Đặng Thùy Trâm,274445.0
1.0,60.0,12.0,12.0,,1,1.0,,,1.0,,,6.0,Đinh Bộ Lĩnh,274444.0
1.0,68.0,5.0,5.0,6.0,0,1.0,,1.0,,,1.0,3.0,Đường Hiệp Thành,274441.0
1.0,100.0,6.0,6.0,,0,1.0,1.0,1.0,,1.0,1.0,2.0,Lạc Long Quân,274440.0
1.0,195.0,,,,0,,,,,,,3.0,Âu Cơ,274439.0
1.0,39.5,3.0,,,0,1.0,,,,,,2.0,An Dương Vương,274437.0
1.0,33.0,2.0,2.0,,0,1.0,,,,,,2.0,Lê Cơ,274436.0
1.0,100.0,,,,4,1.0,,,1.0,,,3.0,Tân Hoà Đông,274434.0
1.0,149.0,,,,0,,,,,,,40.0,Đại lộ Phạm Văn Đồng,274423.0
1.0,55.0,3.0,5.0,2.0,2,1.0,,1.0,,,,2.0,Đặng Thuỳ Trâm,274417.0
1.0,52.0,2.0,4.0,2.0,1,1.0,,,1.0,,,2.0,Xô Viết Nghệ Tĩnh,274416.0
1.0,72.0,5.0,6.0,6.0,3,,,,,,,4.0,Phạm Văn Chiêu,274404.0
1.0,,,,,0,1.0,,,1.0,,,1.0,,274401.0
1.0,72.0,4.0,,,0,1.0,,,,1.0,1.0,2.0,,274398.0
1.0,72.0,5.0,5.0,,0,1.0,,1.0,,,1.0,4.0,HƯƠNG LỘ 2,274397.0
1.0,42.0,2.0,2.0,2.0,0,1.0,,,,,,2.0,Đường Phan Văn Trị,274396.0
1.0,164.0,,,,2,1.0,,1.0,,,,,Trương Thị Kiện,274385.0
1.0,80.0,3.0,,2.0,0,1.0,,1.0,,,,2.0,Thoại Ngọc Hầu,274381.0
1.0,60.0,,,2.0,1,,,1.0,,,,2.0,Trường Chinh,274379.0
1.0,93.0,,5.0,,0,1.0,,,,,,1.0,Trần Khắc Chân,274378.0
1.0,38.0,3.0,3.0,3.0,0,1.0,,1.0,,,1.0,2.0,Phú Thọ,274377.0
1.0,135.0,9.0,9.0,9.0,3,1.0,,,,,,3.0,Linh Xuân,274376.0
1.0,25.0,4.0,4.0,,2,1.0,,,1.0,1.0,,3.0,Phạm Ngũ Lão,274372.0
1.0,275.5,9.0,9.0,6.0,0,,,,,1.0,1.0,4.0,Hoàng Hoa Thám,274371.0
1.0,275.5,9.0,9.0,6.0,0,,,,,1.0,1.0,4.0,Hoàng Hoa Thám,274370.0
1.0,56.0,4.0,6.0,3.0,0,1.0,,1.0,,,,3.0,Tân Thới Hiệp,274367.0
1.0,50.5,2.0,,,0,1.0,,,,,,3.0,HƯƠNG LỘ 2 BÌNH TÂN,274364.0
1.0,80.0,,,,1,,,1.0,,,,5.0,Tên Lửa,274363.0
1.0,44.0,2.0,,,0,1.0,,1.0,,,,2.0,HƯƠNG LỘ 2 BÌNH TÂN,274362.0
1.0,13901.0,,,,0,,,,,,,0.0,,274343.0
1.0,400.0,5.0,5.0,5.0,1,1.0,,1.0,,,1.0,3.0,Đường Số 14 P. Hiệp Bình Chánh,274342.0
1.0,,,,,1,,,,,,,0.0,Lò Lu,274334.0
1.0,,,,,1,,,,,,,0.0,Lò Lu,274333.0
1.0,70.0,,,,0,,,,,,,0.0,Nguyễn Văn Khối,274332.0
1.0,,2.0,4.0,2.0,0,,1.0,1.0,,,,2.0,LÊ VĂN VIỆT,274329.0
1.0,30.0,,,,0,1.0,,,,,,0.0,Tên Lửa,274328.0
1.0,57.0,2.0,,1.0,5,,,,,,,,,274324.0
1.0,,4.0,6.0,,2,1.0,,1.0,1.0,,1.0,4.0,Nguyễn Hữu Tiến,274320.0
1.0,150.0,2.0,,1.0,0,1.0,1.0,,,,,,,285164.0
1.0,51.0,,,,2,1.0,,,,,,3.0,Âu Cơ,285163.0
1.0,45.0,2.0,4.0,2.0,2,1.0,,1.0,,,,2.0,Phan Đăng Lưu,285162.0
1.0,41.0,,,,0,1.0,,1.0,,,,2.0,LÊ HỒNG PHONG,285161.0
1.0,96.0,,,,1,1.0,,,,,,2.0,,285159.0
1.0,91.0,3.0,,,1,1.0,,,,,,2.0,đường số 9,285145.0
1.0,180.0,,,,1,,,,,,,0.0,Kha Vạn Cân,285142.0
1.0,80.0,15.0,15.0,,0,1.0,,1.0,,,,5.0,Đường 3/2,285135.0
1.0,33.0,3.0,,3.0,4,,,1.0,,,,3.0,Bạch Đằng,285129.0
1.0,118.0,,,,1,,1.0,1.0,,,,,Phạm Văn Đồng,285127.0
,,,,,0,,,,,,,0.0,,285126.0
1.0,94.0,2.0,4.0,2.0,0,,,,1.0,,,,Võ Văn Kiệt,285124.0
1.0,75.0,5.0,5.0,6.0,2,1.0,,1.0,,,1.0,3.0,Nguyễn Tất Thành,285118.0
1.0,105.0,4.0,4.0,3.0,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,Mễ Cốc,285109.0
1.0,24.0,,,,0,1.0,,1.0,,,,2.0,Trần Xuân Soạn,285107.0
1.0,68.0,7.0,7.0,3.0,0,1.0,,,,,1.0,2.0,HÒA BÌNH,285102.0
1.0,53.0,4.0,4.0,5.0,1,1.0,,,,1.0,,4.0,PHAN HUY ÍCH,285100.0
1.0,,,,,0,,,,,,,0.0,,285099.0
1.0,80.0,,,,1,1.0,,,,,,,Bùi Tá Hán,285098.0
1.0,50.0,3.0,,,2,1.0,,,,,,,Nguyễn Khuyến,285097.0
1.0,,2.0,,,4,,1.0,,,,,,,274257.0
1.0,100.0,,,,0,1.0,,1.0,,,,3.0,đường 22 Linh Đông,274247.0
1.0,46.0,,,,0,1.0,,1.0,,,,4.0,Phạm Văn Bạch,274240.0
1.0,70.0,2.0,,2.0,3,,,,1.0,,,,Đường Song Hành,274237.0
1.0,41.0,2.0,2.0,2.0,1,1.0,,,,,,2.0,30,274225.0
1.0,75.0,,,,4,,,1.0,,,,0.0,Nơ Trang Long - Nguyễn Xí,274221.0
1.0,56.0,3.0,,,0,1.0,,1.0,1.0,,,2.0,Phan Huy ích,274218.0
1.0,,,,,0,,,,,,,,,274214.0
1.0,80.0,,,,4,,,1.0,,,,0.0,Võ Chí Công,274212.0
1.0,115.7,3.0,6.0,3.0,1,,,,,1.0,,3.0,Đường Số 8,274197.0
1.0,48.0,2.0,4.0,,3,1.0,,1.0,,1.0,,2.0,Nguyễn Văn Quá,274193.0
1.0,85.0,3.0,7.0,7.0,5,1.0,1.0,,,,,1.0,Nguyễn Văn Quá,274191.0
1.0,340.0,,,,0,,,,,,,4.0,Phú Mỹ Hưng,274190.0
1.0,60.0,2.0,4.0,2.0,1,1.0,,,1.0,,,2.0,Xô Viết Nghệ Tĩnh,274188.0
1.0,166.5,,,,0,,,1.0,,,,0.0,Lê Đức Thọ,274187.0
1.0,54.0,3.0,,,0,,,,,,,1.0,,274182.0
1.0,32.0,2.0,3.0,2.0,0,1.0,,,,,,1.0,Lạc Long Quân,274180.0
1.0,136.0,,,,5,1.0,,1.0,,,1.0,2.0,Bùi Đình Tuý,274178.0
1.0,135.0,,,,0,1.0,,1.0,,,,,Đường Số 28,274163.0
1.0,38.5,,,,5,,,1.0,,,,3.0,Trần Bá Giao,274158.0
1.0,39.0,,,,0,1.0,,,,,,2.0,Hàn Hải Nguyên,274152.0
1.0,64.0,4.0,,,0,,,1.0,,,1.0,3.0,Phạm Văn Chiêu,274151.0
1.0,33.0,3.0,3.0,3.0,5,1.0,1.0,1.0,1.0,0.0,0.0,2.0,Cao Lỗ,274150.0
1.0,45.0,4.0,,,5,1.0,,1.0,,,1.0,3.0,Lê Đức Thọ,274149.0
1.0,59.0,,,,3,,,,1.0,,1.0,,Lê Văn Sỹ,274146.0
1.0,50.4,4.0,4.0,3.0,3,1.0,1.0,1.0,,,1.0,2.0,Hưng Phú,274145.0
1.0,60.0,4.0,,3.0,1,1.0,,,1.0,,1.0,2.0,Phạm Văn Chiêu,274143.0
1.0,60.0,4.0,,3.0,1,1.0,,,1.0,,1.0,2.0,Phạm Văn Chiêu,274142.0
1.0,56.6,2.0,2.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Âu Dương Lân,274140.0
1.0,66.0,3.0,3.0,3.0,0,,,,,,,2.0,Quang Trung,274136.0
1.0,,4.0,,4.0,0,1.0,,1.0,,,1.0,4.0,Nguyễn Thị Tú,274133.0
1.0,44.0,4.0,,3.0,0,1.0,,1.0,,,1.0,5.0,Huỳnh Văn Bánh,274127.0
1.0,1028.0,,,,0,,,,,,,0.0,An Hạ,274121.0
1.0,25.0,,,,0,1.0,,,,,,2.0,Lạc Long Quân,274120.0
1.0,55.0,4.0,7.0,5.0,4,1.0,,1.0,,,1.0,2.0,Âu Cơ,274119.0
1.0,77.5,4.0,7.0,5.0,1,1.0,,1.0,1.0,1.0,1.0,2.0,Đường 48,274110.0
1.0,227.0,4.0,4.0,6.0,1,1.0,,,,1.0,,3.0,Nguyễn Văn Khối,274105.0
1.0,140.0,3.0,3.0,2.0,7,,,,1.0,,,,,274104.0
1.0,76.0,1.0,4.0,1.0,5,1.0,,1.0,1.0,,1.0,3.0,Quang Trung,274100.0
1.0,,,,,0,,,,,,,,,274096.0
1.0,,2.0,,,3,,,,,,,2.0,,274083.0
1.0,,2.0,,,3,,,,,,,2.0,,274082.0
1.0,55.0,3.0,3.0,,0,1.0,,1.0,1.0,,1.0,2.0,Trần Mai Ninh,274081.0
1.0,62.0,6.0,7.0,4.0,5,1.0,,,,,1.0,3.0,Nguyễn Văn Thương,274078.0
1.0,62.0,6.0,7.0,4.0,7,1.0,,,,,,3.0,Nguyễn Văn Thương,274077.0
1.0,45.0,2.0,4.0,2.0,0,1.0,,1.0,,,,2.0,Cống Lở,274076.0
1.0,74.9,2.0,5.0,3.0,1,1.0,0.0,1.0,0.0,1.0,1.0,2.0,Trần Khắc Chân,274065.0
1.0,48.0,3.0,5.0,3.0,0,1.0,,1.0,1.0,,1.0,2.0,Chiến Lược Bình Tân,274063.0
1.0,48.0,3.0,5.0,3.0,0,1.0,,1.0,1.0,,1.0,2.0,Chiến Lược Bình Tân,274062.0
1.0,75.0,2.0,,,1,,,,,,,,BÙI HỮU NGHĨA,274059.0
1.0,186.0,,,,5,1.0,,,,,,0.0,Liêu Bình Hưng,274056.0
1.0,83.0,6.0,6.0,4.0,0,1.0,,1.0,,1.0,,4.0,Nguyễn Văn Trỗi,274051.0
1.0,,,,,4,1.0,,,,,,3.0,Võ Duy Ninh,274047.0
1.0,471.0,,,,0,,,,,,,7.0,Hoàng Ngân,274045.0
1.0,85.6,,,,1,1.0,,1.0,,,,0.0,,274044.0
1.0,80.0,,,,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Nguyễn Duy Trinh,274039.0
1.0,77.0,3.0,3.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,TRƯƠNG VĂN THÀNH,274038.0
1.0,90.0,,,,4,,1.0,1.0,,,,0.0,Lê Văn Việt,274037.0
1.0,68.0,9.0,,,4,1.0,,,,,,3.0,Nguyễn Công Hoan – Nguyễn Lâm,274035.0
1.0,68.0,9.0,,,2,1.0,,,,,,3.0,Nguyễn Công Hoan – Nguyễn Lâm,274034.0
1.0,60.0,2.0,,2.0,1,,,,1.0,,,2.0,Phạm Văn Chiêu,274033.0
1.0,59.0,4.0,,3.0,0,,,,,,1.0,3.0,Nguyễn Duy Ninh,274031.0
1.0,87.0,3.0,6.0,3.0,0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,Trần Bình Trọng,274026.0
1.0,110.0,3.0,,3.0,0,1.0,,,,,,2.0,Phan Đình Phùng,274024.0
1.0,131.0,4.0,4.0,,0,1.0,,,,,,2.0,Chu Văn An,274019.0
1.0,,,,,0,,,,,,,,,274017.0
1.0,80.0,,,,0,,,,,,,1.0,Tỉnh lộ 10,274014.0
1.0,76.0,3.0,6.0,2.0,0,1.0,,1.0,,,,0.0,Đường An Hạ,274013.0
1.0,22.4,2.0,3.0,1.0,1,1.0,,,,,,2.0,Nguyễn Lộ Trạch,274011.0
1.0,40.0,2.0,2.0,2.0,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,Quang Trung,274006.0
1.0,52.2,2.0,2.0,,0,1.0,,1.0,,,,2.0,Đường Bàu Cát Đồng Đen Hồng Lạc,274005.0
1.0,,2.0,,,4,,,,,,,,,274004.0
1.0,139.15,,,,1,,,,,1.0,,7.0,Nguyễn Văn Giai,274003.0
1.0,,2.0,,,0,,,,,,,,,274000.0
1.0,56.0,3.0,3.0,,1,1.0,,,,,,3.0,Đường 6m,273999.0
1.0,,,,,2,,1.0,1.0,,,,,Lò Lu,273994.0
1.0,130.0,7.0,7.0,6.0,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,ĐƯỜNG THẠNH XUÂN 40,273990.0
1.0,95.0,7.0,7.0,5.0,0,1.0,,1.0,,1.0,1.0,3.0,Lê Đình Cẩn,273989.0
1.0,95.0,7.0,7.0,5.0,0,1.0,,1.0,,1.0,1.0,3.0,Lê Đình Cẩn,273988.0
1.0,74.0,10.0,10.0,,0,,,1.0,1.0,1.0,1.0,5.0,Mai Xuân Thưởng,273987.0
1.0,92.0,,,,0,1.0,,1.0,,1.0,,6.0,Hưng Phú,273986.0
1.0,85.0,6.0,6.0,6.0,2,1.0,,,,,,4.0,An Dương Vương,273985.0
1.0,60.0,7.0,7.0,,1,1.0,,1.0,,,1.0,4.0,Đường số,273984.0
1.0,112.0,,,,0,1.0,,,,1.0,,6.0,Trần Xuân Soạn,273983.0
1.0,101.0,6.0,6.0,5.0,5,1.0,,,,1.0,1.0,5.0,Nguyễn Chí Thanh,273982.0
1.0,100.0,2.0,2.0,,0,1.0,,1.0,,,,2.0,Tân Hòa Đông,273981.0
1.0,,2.0,,,4,1.0,,1.0,,,,2.0,Trường Chinh,273978.0
1.0,80.0,3.0,5.0,2.0,3,,,,1.0,,,2.0,,273969.0
1.0,24.48,,,,0,1.0,,,,,,2.0,Đường Hòa Hưng,273958.0
1.0,100.0,4.0,5.0,5.0,2,1.0,,1.0,1.0,1.0,1.0,4.0,đường 5,273953.0
1.0,69.0,10.0,10.0,,0,1.0,,1.0,,1.0,,4.0,Võ Văn Tần,273952.0
1.0,200.0,4.0,,4.0,0,1.0,,1.0,,1.0,1.0,3.0,"Nguyễn Trọng Tuyển, Nguyễn Đình Chính",273950.0
1.0,200.0,4.0,,4.0,0,1.0,,1.0,,1.0,1.0,3.0,"Nguyễn Trọng Tuyển, Nguyễn Đình Chính",273949.0
1.0,64.0,6.0,14.0,7.0,1,1.0,0.0,1.0,1.0,1.0,1.0,4.0,Phạm Văn Chiêu,273948.0
1.0,52.0,2.0,2.0,2.0,0,,,,,,,2.0,Tân Bình,273947.0
1.0,43.0,2.0,,2.0,0,1.0,0.0,1.0,,,,2.0,,273945.0
1.0,128.0,,,,4,,,,,1.0,,3.0,Trần Doãn Khanh,273943.0
1.0,54.0,2.0,2.0,2.0,2,1.0,,,,,,2.0,Vĩnh Lộc B,273942.0
1.0,72.59,2.0,,,4,,,,,,,,,273936.0
1.0,180.0,15.0,15.0,,2,1.0,,,,1.0,1.0,2.0,đường số 4,273934.0
1.0,84.0,2.0,5.0,2.0,2,1.0,,,1.0,,,,Trần Văn Giàu,273925.0
1.0,93.6,,,,5,1.0,,,,,1.0,2.0,MÃ LÒ,273920.0
1.0,80.0,,,,3,,,1.0,,,,0.0,Nguyễn Xiển,273918.0
1.0,70.0,,,,4,1.0,,,,,,1.0,HƯƠNG LỘ 2,273914.0
1.0,66.0,7.0,7.0,,3,1.0,,,1.0,1.0,,3.0,Phan Đình Phùng,273902.0
1.0,60.0,2.0,,,7,,,1.0,1.0,,,,Võ Chí Công,273883.0
1.0,13900.0,,,,0,,,,,,,0.0,,273872.0
1.0,27.0,1.0,2.0,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Tân Hương,273871.0
1.0,101.0,2.0,2.0,2.0,2,,,,1.0,,,,Xa Lộ Hà Nội,273870.0
1.0,36.0,,,,0,1.0,,1.0,,1.0,,2.0,Trần Hưng Đạo,273869.0
1.0,80.0,,,,5,,,1.0,,,,,Phước Thiện,273867.0
1.0,89.3,,,,0,1.0,,,,,,0.0,Phạm Văn Bạch,273864.0
1.0,71.0,,,,0,1.0,,,,,1.0,4.0,Phùng Văn Cung,273861.0
1.0,95.0,,,,0,1.0,,,,,,,Cách Mạng Tháng 8,273857.0
1.0,126.0,,,,0,,,,,,1.0,2.0,Đường số 1,273833.0
1.0,75.45,2.0,,2.0,4,,1.0,,,1.0,,19.0,Lương Đình Của,273832.0
1.0,56.29,1.0,2.0,1.0,4,,,,,1.0,,19.0,Lương Đình Của,273831.0
1.0,75.45,2.0,2.0,2.0,4,,,,,1.0,,19.0,Lương Đình Của,273830.0
1.0,56.29,1.0,2.0,1.0,4,,1.0,,,1.0,,19.0,Lương Đình Của,273829.0
1.0,75.45,2.0,,2.0,4,,,,,1.0,,19.0,Lương Đình Của,273828.0
1.0,42.0,,,,1,,,,,1.0,,,,273824.0
1.0,42.0,,,,1,,,,,1.0,,,,273823.0
1.0,210.0,,,,2,,,,,,,0.0,đường số 8,273818.0
1.0,210.0,,,,2,,,,,,,0.0,đường số 8,273817.0
1.0,25.0,2.0,,2.0,0,1.0,,,1.0,,,2.0,Nguyễn Văn Đậu,273810.0
1.0,34.71,1.0,1.0,,0,,,1.0,,1.0,,20.0,Lò Lu,273809.0
1.0,34.71,1.0,1.0,,0,,,1.0,,1.0,,20.0,Lò Lu,273808.0
1.0,88.0,2.0,4.0,2.0,0,1.0,,,,,,0.0,An Hạ,273807.0
1.0,86.0,2.0,,,1,,,,1.0,,,,Hoàng Hoa Thám,273806.0
1.0,50.0,3.0,,2.0,1,1.0,,,1.0,,,2.0,Nguyễn Phúc Chu,273803.0
1.0,,,,,0,1.0,,,,,,2.0,Hòa Bình,273801.0
1.0,2035.0,,,,2,,,,,1.0,,6.0,LÊ VĂN QUỚI,273800.0
1.0,60.0,6.0,,,3,1.0,,,,,,2.0,Đường Tân Thành,273797.0
1.0,39.5,3.0,3.0,3.0,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Hưng Phú,273794.0
1.0,36.8,3.0,3.0,3.0,0,,,,,,,4.0,Hưng Phú,273792.0
1.0,33.0,2.0,3.0,,1,1.0,,1.0,1.0,,,2.0,Đường số 14,273791.0
1.0,91.0,15.0,15.0,,0,,,,1.0,,1.0,6.0,Xô Viết Nghệ Tĩnh,273788.0
1.0,256.0,14.0,,14.0,2,1.0,,,,1.0,,,đường số 70,273786.0
1.0,139.0,,,,0,,,,,,,2.0,Phan Đăng Lưu,273785.0
1.0,215.0,,,,0,,,,,1.0,1.0,5.0,Đường Cộng Hoà,273784.0
1.0,,,,,0,,,,,,,0.0,,273783.0
1.0,,,,,0,,,,,,,0.0,,273782.0
1.0,62.0,6.0,6.0,6.0,0,1.0,,1.0,,,,4.0,Lê Văn Sỹ,273777.0
1.0,89.0,5.0,5.0,7.0,0,1.0,,,,,1.0,5.0,Hẻm Xe Tải 1 Trục,273773.0
1.0,89.0,5.0,5.0,7.0,0,1.0,,,,,1.0,4.0,Hẻm Xe Tải 1 Trục,273772.0
1.0,80.0,,,,5,,,1.0,,,,,Đường số 18B,273767.0
1.0,80.0,,,,5,1.0,,1.0,,,,0.0,Đường số 18B,273766.0
1.0,85.0,,,,0,1.0,,,,,,2.0,Lạc Long Quân,273763.0
1.0,85.0,,,,0,1.0,,,,,,2.0,Lạc Long Quân,273762.0
1.0,54.0,2.0,4.0,2.0,0,1.0,,,,,,2.0,HẬU GIANG,273759.0
1.0,54.0,2.0,4.0,2.0,0,1.0,,,,,,2.0,HẬU GIANG,273758.0
1.0,47.0,1.0,,1.0,4,,1.0,1.0,,,,2.0,,273757.0
1.0,47.0,1.0,,1.0,4,,,1.0,,,,2.0,,273756.0
1.0,41.28,,,,0,1.0,,,,,,2.0,,273755.0
1.0,41.28,,,,0,1.0,,,,,,2.0,,273754.0
1.0,64.0,3.0,,,0,,,1.0,,,,2.0,Âu Cơ,273751.0
1.0,64.0,3.0,,,0,,,1.0,,,,2.0,Âu Cơ,273750.0
1.0,80.0,,,,0,,,1.0,,,,8.0,Mạc Đĩnh Chi,273691.0
1.0,80.0,,,,0,,,1.0,,,,8.0,Mạc Đĩnh Chi,273690.0
1.0,204.75,,,,0,,,,,1.0,,7.0,ĐINH TIÊN HOÀNG,273687.0
1.0,204.75,,,,0,,,,,1.0,,7.0,ĐINH TIÊN HOÀNG,273686.0
1.0,101.0,2.0,2.0,2.0,2,,,,1.0,,,,Xa Lộ Hà Nội,273681.0
1.0,101.0,2.0,2.0,2.0,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Xa Lộ Hà Nội,273680.0
1.0,56.29,1.0,2.0,1.0,4,,1.0,,,,,0.0,Lương Định Của,273674.0
1.0,75.45,2.0,,2.0,5,,,,,,,,Lương Định Của,273673.0
1.0,,2.0,,2.0,0,1.0,,1.0,,,,2.0,Dương Đức Hiền,273672.0
1.0,75.45,2.0,2.0,2.0,5,,,,,,,0.0,Lương Định Của,273671.0
1.0,75.45,2.0,2.0,2.0,5,,,,,,,0.0,Lương Định Của,273670.0
1.0,75.45,2.0,2.0,2.0,5,,1.0,,,,,0.0,Lương Định Của,273669.0
1.0,72.59,2.0,,,4,,,,,,,,,273668.0
1.0,42.0,,,,1,,,,,1.0,,,,273666.0
1.0,79.0,4.0,4.0,4.0,2,1.0,,1.0,,,1.0,2.0,ĐƯỜNG OTO,273647.0
1.0,42.0,2.0,,,3,1.0,,,,,,2.0,Lê Văn Thọ,273644.0
1.0,56.0,2.0,3.0,,1,1.0,,1.0,,,,2.0,Lê Đình Cẩn,273642.0
1.0,57.0,,,,4,,,,,1.0,,2.0,Nguyễn Sỹ Sách,273640.0
1.0,,,,,2,,,,,,,0.0,Đường Trường Chinh,273637.0
1.0,126.0,,,,3,1.0,,1.0,,,,0.0,ĐƯỜNG SỐ 16,273635.0
1.0,42.0,3.0,4.0,,0,1.0,,,,,,2.0,Nguyễn Đình Chiểu,273632.0
1.0,56.0,2.0,,2.0,3,1.0,,1.0,,,,2.0,Nguyễn Xí,273631.0
1.0,42.0,,,,0,1.0,0.0,1.0,,,,2.0,Điện Biên Phủ,273628.0
1.0,23.0,,,,1,1.0,,,,,,3.0,Điện Biên Phủ,273627.0
1.0,102.0,3.0,3.0,2.0,0,1.0,,1.0,,,,2.0,Quốc lộ 22,273626.0
1.0,50.0,3.0,3.0,2.0,0,,,,1.0,1.0,,2.0,Nguyễn Văn Công,273625.0
1.0,41.0,3.0,3.0,3.0,3,,,,,,,3.0,Điện Biên Phủ,273624.0
